1.0242118835449219,16.5,21.4
2.0241613388061523,1.0,21.4
3.02419114112854,5.5,21.4
4.024194002151489,3.5,21.4
79.001,2.0,34.9,1.62,0.048,34.9,0.0,1.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
79.501,1.0,34.9,1.62,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
80.001,1.0,34.9,1.62,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
80.501,2.0,34.9,1.62,0.0,34.9,0.0,1.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
81.001,1.0,34.9,1.57,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
81.501,2.0,34.9,1.62,0.0,34.9,0.0,2.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
82.001,3.0,34.9,1.67,0.095,34.9,0.0,2.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
82.501,1.0,34.9,1.67,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
83.001,1.0,34.9,1.62,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
83.501,2.0,34.9,1.67,0.0,34.9,0.0,1.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
84.001,2.0,34.9,1.67,0.095,34.9,0.0,2.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
84.501,1.0,34.9,1.71,-0.095,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
85.001,12.1,34.9,2.15,0.529,34.9,0.0,7.0,5.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
85.501,4.0,34.9,2.29,0.143,34.9,0.0,3.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
86.001,1.0,34.9,2.29,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
86.501,2.0,34.9,2.29,-0.048,34.9,0.0,1.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
87.001,1.0,34.9,2.2,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
87.502,1.0,34.9,2.15,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
88.001,3.0,34.9,2.2,0.048,34.9,0.0,2.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
88.501,1.0,34.9,2.15,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
89.001,3.0,34.8,2.24,0.048,34.9,-0.005,2.0,1.0,2,2200.2,0.15,2.17,0.02,0.01,-1,0,0
89.501,0.0,34.8,2.15,-0.048,34.89,-0.005,1.0,0.0,2,2200.2,0.15,2.17,0.02,0.01,-1,0,0
90.001,2.0,34.8,2.2,0.048,34.89,-0.005,1.0,0.0,2,2200.2,0.15,2.17,0.02,0.01,-1,0,0
90.501,1.0,34.8,2.2,-0.048,34.88,-0.005,1.0,0.0,2,2200.2,0.15,2.17,0.02,0.01,-1,0,0
91.001,2.0,34.8,2.2,0.048,34.88,-0.005,1.0,1.0,2,2200.2,0.15,2.17,0.02,0.01,-1,0,0
91.501,2.0,34.8,2.24,0.0,34.87,-0.005,1.0,0.0,2,2200.2,0.15,2.23,0.02,0.01,-1,0,0
92.001,1.0,34.8,2.2,-0.095,34.87,-0.005,1.0,0.0,2,2200.2,0.15,2.23,0.02,0.01,-1,0,0
92.501,3.0,34.8,2.2,0.095,34.86,-0.005,2.0,1.0,2,2200.2,0.15,2.23,0.02,0.01,-1,0,0
93.001,2.0,34.8,2.24,0.048,34.86,-0.005,1.0,1.0,2,2200.2,0.15,2.23,0.02,0.01,-1,0,0
93.501,1.0,34.8,2.24,-0.048,34.85,-0.005,1.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
94.001,2.0,34.8,2.24,0.0,34.85,-0.005,1.0,1.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
94.501,3.0,34.8,2.29,0.095,34.84,-0.005,3.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
95.002,2.0,34.8,2.34,-0.481,34.84,-0.005,1.0,1.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
95.501,1.0,34.8,1.81,-0.143,34.83,-0.005,1.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
96.001,2.0,34.8,1.71,0.048,34.83,-0.005,1.0,1.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
96.501,3.0,34.8,1.81,0.048,34.82,-0.005,2.0,1.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
97.001,1.0,34.8,1.76,0.0,34.82,-0.005,1.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
97.501,1.0,34.8,1.76,0.0,34.81,-0.005,1.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
98.001,3.0,34.8,1.86,0.0,34.81,-0.005,2.0,1.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
98.501,1.0,34.8,1.76,0.0,34.8,-0.005,1.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
99.001,3.0,34.8,1.86,0.0,34.8,0.0,2.0,1.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
99.501,1.0,34.8,1.76,0.048,34.8,0.0,1.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
100.001,3.0,34.8,1.9,0.048,34.8,0.0,2.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
100.501,1.0,34.8,1.86,0.0,34.8,0.0,1.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
101.001,2.0,34.8,1.9,0.0,34.8,0.0,1.0,1.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
101.501,4.0,34.9,2.0,0.095,34.8,0.005,5.0,0.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
102.001,3.0,34.9,2.05,0.095,34.81,0.005,1.0,1.0,2,2200.2,0.15,2.24,0.02,0.01,-1,0,0
