Time,CPU,Memory,CPU_roll,CPU_slope,Mem_roll,Mem_slope,CPU_norm,Memory_norm,CPU_roll_norm,Mem_roll_norm
75.501,1.0,22.5,0.95,0.0,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
76.001,1.0,22.5,0.95,0.0,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
76.5,1.0,22.5,0.95,0.048,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
77.001,1.0,22.5,1.0,0.0,22.5,0.0,0.01,0.15686274509803932,0.007911683532658694,0.15483870967741917
77.501,0.0,22.5,0.95,-0.095,22.5,0.0,0.0,0.15686274509803932,0.006991720331186752,0.15483870967741917
78.001,1.0,22.5,0.9,0.0,22.5,0.0,0.01,0.15686274509803932,0.006071757129714812,0.15483870967741917
78.5,3.0,22.5,1.0,0.143,22.5,0.0,0.03,0.15686274509803932,0.007911683532658694,0.15483870967741917
79.001,1.0,22.5,1.05,-0.048,22.5,0.0,0.01,0.15686274509803932,0.008831646734130637,0.15483870967741917
79.501,14.3,22.5,1.63,0.633,22.5,0.0,0.14300000000000002,0.15686274509803932,0.019503219871205152,0.15483870967741917
80.001,2.0,22.5,1.68,0.048,22.5,0.0,0.02,0.15686274509803932,0.02042318307267709,0.15483870967741917
80.5,2.0,22.5,1.73,0.048,22.5,0.0,0.02,0.15686274509803932,0.021343146274149037,0.15483870967741917
81.0,0.0,22.5,1.68,0.0,22.5,0.0,0.0,0.15686274509803932,0.02042318307267709,0.15483870967741917
81.501,2.0,22.5,1.78,0.0,22.5,0.0,0.02,0.15686274509803932,0.022263109475620973,0.15483870967741917
82.0,0.0,22.5,1.68,-0.048,22.5,0.0,0.0,0.15686274509803932,0.02042318307267709,0.15483870967741917
82.5,1.0,22.5,1.68,0.0,22.5,0.0,0.01,0.15686274509803932,0.02042318307267709,0.15483870967741917
83.001,0.0,22.5,1.63,0.0,22.5,0.0,0.0,0.15686274509803932,0.019503219871205152,0.15483870967741917
83.501,2.0,22.5,1.73,0.0,22.5,0.0,0.02,0.15686274509803932,0.021343146274149037,0.15483870967741917
84.001,1.0,22.5,1.68,0.048,22.5,0.0,0.01,0.15686274509803932,0.02042318307267709,0.15483870967741917
84.501,1.0,22.5,1.73,0.0,22.5,0.0,0.01,0.15686274509803932,0.021343146274149037,0.15483870967741917
85.001,1.0,22.5,1.73,0.0,22.5,0.0,0.01,0.15686274509803932,0.021343146274149037,0.15483870967741917
85.5,2.0,22.5,1.78,0.048,22.5,0.0,0.02,0.15686274509803932,0.022263109475620973,0.15483870967741917
86.0,4.0,22.5,1.92,0.143,22.5,0.0,0.04,0.15686274509803932,0.024839006439742413,0.15483870967741917
86.5,2.0,22.5,1.97,0.048,22.5,0.0,0.02,0.15686274509803932,0.02575896964121435,0.15483870967741917
87.001,14.4,22.5,2.6,0.638,22.5,0.0,0.14400000000000002,0.15686274509803932,0.03735050597976081,0.15483870967741917
87.5,2.0,22.5,2.65,0.095,22.5,0.0,0.02,0.15686274509803932,0.03827046918123275,0.15483870967741917
88.001,1.0,22.5,2.7,0.0,22.5,0.0,0.01,0.15686274509803932,0.0391904323827047,0.15483870967741917
88.5,1.0,22.5,2.7,-0.095,22.5,0.0,0.01,0.15686274509803932,0.0391904323827047,0.15483870967741917
89.001,0.0,22.5,2.56,-0.048,22.5,0.0,0.0,0.15686274509803932,0.03661453541858326,0.15483870967741917
89.501,2.0,22.5,2.6,-0.586,22.5,0.0,0.02,0.15686274509803932,0.03735050597976081,0.15483870967741917
90.001,0.0,22.5,1.92,-0.095,22.5,0.0,0.0,0.15686274509803932,0.024839006439742413,0.15483870967741917
0.501,32.7,22.4,32.7,0.0,22.4,0.0,0.327,0.13725490196078413,0.5911683532658694,0.13333333333333283
1.001,5.1,22.4,18.9,-13.8,22.4,0.0,0.051,0.13725490196078413,0.33725850965961357,0.13333333333333283
1.501,0.0,22.4,12.6,-10.9,22.4,0.0,0.0,0.13725490196078413,0.22134314627414903,0.13333333333333283
2.0,2.0,22.4,9.95,-7.675,22.4,0.0,0.02,0.13725490196078413,0.17258509659613613,0.13333333333333283
2.501,1.0,22.4,8.16,-6.34,22.4,0.0,0.01,0.13725490196078413,0.13965041398344066,0.13333333333333283
3.001,1.0,22.4,6.97,-5.283,22.4,0.0,0.01,0.13725490196078413,0.11775528978840845,0.13333333333333283
3.501,0.0,22.4,5.97,-4.671,22.4,0.0,0.0,0.13725490196078413,0.09935602575896962,0.13333333333333283
4.0,2.0,22.4,5.48,-3.838,22.4,0.0,0.02,0.13725490196078413,0.09034038638454461,0.13333333333333283
4.501,1.0,22.4,4.98,-3.522,22.4,0.0,0.01,0.13725490196078413,0.08114075436982521,0.13333333333333283
5.001,1.0,22.4,4.58,-3.17,22.4,0.0,0.01,0.13725490196078413,0.07378104875804967,0.13333333333333283
5.501,0.0,22.4,4.16,-2.973,22.4,0.0,0.0,0.13725490196078413,0.06605335786568538,0.13333333333333283
6.0,1.0,22.4,3.9,-2.642,22.4,0.0,0.01,0.13725490196078413,0.06126954921803128,0.13333333333333283
6.501,0.0,22.4,3.6,-2.515,22.4,0.0,0.0,0.13725490196078413,0.05574977000919964,0.13333333333333283
7.001,2.0,22.4,3.49,-2.193,22.4,0.0,0.02,0.13725490196078413,0.053725850965961365,0.13333333333333283
7.501,0.0,22.4,3.25,-2.18,22.4,0.0,0.0,0.13725490196078413,0.04931002759889604,0.13333333333333283
8.001,0.0,22.4,3.05,-2.044,22.4,0.0,0.0,0.13725490196078413,0.04563017479300828,0.13333333333333283
8.501,2.0,22.4,2.99,-1.806,22.4,0.0,0.02,0.13725490196078413,0.04452621895124195,0.13333333333333283
9.001,1.0,22.4,2.88,-1.761,22.4,0.0,0.01,0.13725490196078413,0.04250229990800368,0.13333333333333283
9.501,0.0,22.4,2.73,-1.721,22.4,0.0,0.0,0.13725490196078413,0.039742410303587855,0.13333333333333283
10.001,2.0,22.4,2.69,-1.535,22.4,0.0,0.02,0.13725490196078413,0.039006439742410304,0.13333333333333283
10.501,2.0,22.4,2.66,-1.462,22.4,0.0,0.02,0.13725490196078413,0.03845446182152714,0.13333333333333283
11.001,1.0,22.4,1.15,-0.195,22.4,0.0,0.01,0.13725490196078413,0.010671573137074517,0.13333333333333283
11.501,1.0,22.4,0.95,0.048,22.4,0.0,0.01,0.13725490196078413,0.006991720331186752,0.13333333333333283
12.001,2.0,22.4,1.05,0.0,22.4,0.0,0.02,0.13725490196078413,0.008831646734130637,0.13333333333333283
12.501,1.0,22.4,1.0,0.0,22.4,0.0,0.01,0.13725490196078413,0.007911683532658694,0.13333333333333283
13.001,1.0,22.4,1.0,0.0,22.4,0.0,0.01,0.13725490196078413,0.007911683532658694,0.13333333333333283
13.5,0.0,22.4,0.95,0.0,22.4,0.0,0.0,0.13725490196078413,0.006991720331186752,0.13333333333333283
14.001,1.0,22.4,1.0,-0.048,22.4,0.0,0.01,0.13725490196078413,0.007911683532658694,0.13333333333333283
14.5,1.0,22.4,0.95,0.0,22.4,0.0,0.01,0.13725490196078413,0.006991720331186752,0.13333333333333283
15.0,1.0,22.4,0.95,0.0,22.4,0.0,0.01,0.13725490196078413,0.006991720331186752,0.13333333333333283
15.5,0.0,22.4,0.9,0.0,22.4,0.0,0.0,0.13725490196078413,0.006071757129714812,0.13333333333333283
16.0,1.0,22.4,0.95,0.0,22.4,0.0,0.01,0.13725490196078413,0.006991720331186752,0.13333333333333283
16.501,1.0,22.4,0.95,0.048,22.4,0.0,0.01,0.13725490196078413,0.006991720331186752,0.13333333333333283
17.0,0.0,22.4,0.95,-0.095,22.4,0.0,0.0,0.13725490196078413,0.006991720331186752,0.13333333333333283
17.501,2.0,22.4,0.95,0.095,22.4,0.0,0.02,0.13725490196078413,0.006991720331186752,0.13333333333333283
18.001,1.0,22.4,1.0,0.048,22.4,0.0,0.01,0.13725490196078413,0.007911683532658694,0.13333333333333283
18.501,1.0,22.4,1.05,-0.048,22.4,0.0,0.01,0.13725490196078413,0.008831646734130637,0.13333333333333283
19.001,0.0,22.4,0.95,-0.048,22.4,0.0,0.0,0.13725490196078413,0.006991720331186752,0.13333333333333283
19.501,2.0,22.4,1.0,0.095,22.4,0.0,0.02,0.13725490196078413,0.007911683532658694,0.13333333333333283
20.001,1.0,22.4,1.05,-0.048,22.4,0.0,0.01,0.13725490196078413,0.008831646734130637,0.13333333333333283
20.501,0.0,22.4,0.95,-0.095,22.4,0.0,0.0,0.13725490196078413,0.006991720331186752,0.13333333333333283
21.001,2.0,22.4,0.95,0.048,22.4,0.0,0.02,0.13725490196078413,0.006991720331186752,0.13333333333333283
21.501,0.0,22.4,0.9,-0.048,22.4,0.0,0.0,0.13725490196078413,0.006071757129714812,0.13333333333333283
22.0,1.0,22.4,0.9,-0.048,22.4,0.0,0.01,0.13725490196078413,0.006071757129714812,0.13333333333333283
22.501,1.0,22.4,0.86,0.0,22.4,0.0,0.01,0.13725490196078413,0.005335786568537259,0.13333333333333283
23.0,0.0,22.4,0.81,-0.048,22.4,0.0,0.0,0.13725490196078413,0.004415823367065319,0.13333333333333283
23.5,2.0,22.4,0.86,0.095,22.4,0.0,0.02,0.13725490196078413,0.005335786568537259,0.13333333333333283
24.001,0.0,22.4,0.86,-0.048,22.4,0.0,0.0,0.13725490196078413,0.005335786568537259,0.13333333333333283
24.5,1.0,22.4,0.86,0.0,22.4,0.0,0.01,0.13725490196078413,0.005335786568537259,0.13333333333333283
25.001,0.0,22.4,0.81,-0.048,22.4,0.0,0.0,0.13725490196078413,0.004415823367065319,0.13333333333333283
25.501,0.0,22.4,0.76,0.0,22.4,0.0,0.0,0.13725490196078413,0.003495860165593377,0.13333333333333283
26.001,2.0,22.4,0.86,0.048,22.4,0.0,0.02,0.13725490196078413,0.005335786568537259,0.13333333333333283
26.501,1.0,22.4,0.86,0.0,22.4,0.0,0.01,0.13725490196078413,0.005335786568537259,0.13333333333333283
27.001,1.0,22.4,0.86,0.048,22.4,0.0,0.01,0.13725490196078413,0.005335786568537259,0.13333333333333283
27.5,1.0,22.4,0.9,-0.048,22.4,0.0,0.01,0.13725490196078413,0.006071757129714812,0.13333333333333283
28.001,1.0,22.4,0.86,0.0,22.4,0.0,0.01,0.13725490196078413,0.005335786568537259,0.13333333333333283
28.501,0.0,22.4,0.81,-0.048,22.4,0.0,0.0,0.13725490196078413,0.004415823367065319,0.13333333333333283
29.001,2.0,22.4,0.86,0.095,22.4,0.0,0.02,0.13725490196078413,0.005335786568537259,0.13333333333333283
29.501,1.0,22.4,0.9,-0.048,22.4,0.0,0.01,0.13725490196078413,0.006071757129714812,0.13333333333333283
30.001,1.0,22.4,0.86,0.0,22.4,0.0,0.01,0.13725490196078413,0.005335786568537259,0.13333333333333283
30.5,1.0,22.4,0.86,0.048,22.4,0.0,0.01,0.13725490196078413,0.005335786568537259,0.13333333333333283
31.001,0.0,22.4,0.86,-0.095,22.4,0.0,0.0,0.13725490196078413,0.005335786568537259,0.13333333333333283
31.501,1.0,22.4,0.81,0.048,22.4,0.0,0.01,0.13725490196078413,0.004415823367065319,0.13333333333333283
32.001,1.0,22.4,0.86,0.0,22.4,0.0,0.01,0.13725490196078413,0.005335786568537259,0.13333333333333283
32.501,0.0,22.4,0.81,-0.048,22.4,0.0,0.0,0.13725490196078413,0.004415823367065319,0.13333333333333283
33.001,3.0,22.5,0.9,0.143,22.4,0.005,0.03,0.15686274509803932,0.006071757129714812,0.13333333333333283
33.501,1.0,22.5,0.95,-0.048,22.41,0.005,0.01,0.15686274509803932,0.006991720331186752,0.13548387096774175
34.001,1.0,22.5,0.9,0.048,22.41,0.005,0.01,0.15686274509803932,0.006071757129714812,0.13548387096774175
34.5,1.0,22.5,0.95,0.0,22.42,0.005,0.01,0.15686274509803932,0.006991720331186752,0.1376344086021507
35.001,1.0,22.5,0.95,0.048,22.42,0.005,0.01,0.15686274509803932,0.006991720331186752,0.1376344086021507
35.501,0.0,22.5,0.95,0.0,22.43,0.005,0.0,0.15686274509803932,0.006991720331186752,0.13978494623655888
36.001,1.0,22.5,1.0,-0.048,22.43,0.005,0.01,0.15686274509803932,0.007911683532658694,0.13978494623655888
36.501,1.0,22.5,0.95,0.0,22.44,0.005,0.01,0.15686274509803932,0.006991720331186752,0.14193548387096783
37.001,2.0,22.5,1.0,0.048,22.44,0.005,0.02,0.15686274509803932,0.007911683532658694,0.14193548387096783
37.5,0.0,22.5,0.95,-0.048,22.45,0.005,0.0,0.15686274509803932,0.006991720331186752,0.144086021505376
38.001,1.0,22.5,0.95,0.0,22.45,0.005,0.01,0.15686274509803932,0.006991720331186752,0.144086021505376
38.501,1.0,22.5,0.95,0.048,22.46,0.005,0.01,0.15686274509803932,0.006991720331186752,0.14623655913978492
39.001,1.0,22.5,1.0,-0.048,22.46,0.005,0.01,0.15686274509803932,0.007911683532658694,0.14623655913978492
39.501,1.0,22.5,0.95,0.0,22.47,0.005,0.01,0.15686274509803932,0.006991720331186752,0.1483870967741931
40.001,0.0,22.5,0.9,-0.048,22.47,0.005,0.0,0.15686274509803932,0.006071757129714812,0.1483870967741931
40.501,2.0,22.5,0.95,0.048,22.48,0.005,0.02,0.15686274509803932,0.006991720331186752,0.15053763440860204
41.001,1.0,22.5,0.95,0.048,22.48,0.005,0.01,0.15686274509803932,0.006991720331186752,0.15053763440860204
41.501,1.0,22.5,1.0,0.0,22.49,0.005,0.01,0.15686274509803932,0.007911683532658694,0.15268817204301022
42.001,1.0,22.5,1.0,0.0,22.49,0.005,0.01,0.15686274509803932,0.007911683532658694,0.15268817204301022
42.501,2.0,22.5,1.05,0.095,22.5,0.005,0.02,0.15686274509803932,0.008831646734130637,0.15483870967741917
43.001,0.0,22.5,1.05,-0.143,22.5,0.0,0.0,0.15686274509803932,0.008831646734130637,0.15483870967741917
43.501,1.0,22.5,0.95,0.0,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
44.0,0.0,22.5,0.9,-0.048,22.5,0.0,0.0,0.15686274509803932,0.006071757129714812,0.15483870967741917
44.501,1.0,22.5,0.9,0.0,22.5,0.0,0.01,0.15686274509803932,0.006071757129714812,0.15483870967741917
45.001,1.0,22.5,0.9,0.0,22.5,0.0,0.01,0.15686274509803932,0.006071757129714812,0.15483870967741917
45.501,1.0,22.5,0.9,0.048,22.5,0.0,0.01,0.15686274509803932,0.006071757129714812,0.15483870967741917
46.0,1.0,22.5,0.95,0.0,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
46.501,1.0,22.5,0.95,0.0,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
47.001,1.0,22.5,0.95,-0.048,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
47.501,14.1,22.5,1.53,0.671,22.5,0.0,0.141,0.15686274509803932,0.01766329346826127,0.15483870967741917
48.001,1.0,22.5,1.58,0.0,22.5,0.0,0.01,0.15686274509803932,0.018583256669733213,0.15483870967741917
48.501,1.0,22.5,1.58,0.0,22.5,0.0,0.01,0.15686274509803932,0.018583256669733213,0.15483870967741917
49.0,1.0,22.5,1.58,0.0,22.5,0.0,0.01,0.15686274509803932,0.018583256669733213,0.15483870967741917
49.501,1.0,22.5,1.58,0.0,22.5,0.0,0.01,0.15686274509803932,0.018583256669733213,0.15483870967741917
50.001,2.0,22.5,1.62,0.095,22.5,0.0,0.02,0.15686274509803932,0.019319227230910768,0.15483870967741917
50.501,1.0,22.5,1.67,-0.048,22.5,0.0,0.01,0.15686274509803932,0.020239190432382707,0.15483870967741917
51.001,0.0,22.5,1.58,-0.048,22.5,0.0,0.0,0.15686274509803932,0.018583256669733213,0.15483870967741917
51.501,2.0,22.5,1.62,0.048,22.5,0.0,0.02,0.15686274509803932,0.019319227230910768,0.15483870967741917
52.001,1.0,22.5,1.62,0.0,22.5,0.0,0.01,0.15686274509803932,0.019319227230910768,0.15483870967741917
52.501,1.0,22.5,1.62,-0.048,22.5,0.0,0.01,0.15686274509803932,0.019319227230910768,0.15483870967741917
53.001,0.0,22.5,1.53,0.0,22.5,0.0,0.0,0.15686274509803932,0.01766329346826127,0.15483870967741917
53.501,2.0,22.5,1.62,0.048,22.5,0.0,0.02,0.15686274509803932,0.019319227230910768,0.15483870967741917
54.0,0.0,22.5,1.58,0.0,22.5,0.0,0.0,0.15686274509803932,0.018583256669733213,0.15483870967741917
54.501,1.0,22.5,1.62,0.0,22.5,0.0,0.01,0.15686274509803932,0.019319227230910768,0.15483870967741917
55.001,1.0,22.5,1.62,0.0,22.5,0.0,0.01,0.15686274509803932,0.019319227230910768,0.15483870967741917
55.501,1.0,22.5,1.62,0.0,22.5,0.0,0.01,0.15686274509803932,0.019319227230910768,0.15483870967741917
56.001,1.0,22.5,1.62,0.0,22.5,0.0,0.01,0.15686274509803932,0.019319227230910768,0.15483870967741917
56.501,1.0,22.5,1.62,0.0,22.5,0.0,0.01,0.15686274509803932,0.019319227230910768,0.15483870967741917
57.001,0.0,22.5,1.58,-0.048,22.5,0.0,0.0,0.15686274509803932,0.018583256669733213,0.15483870967741917
57.501,2.0,22.5,1.62,-0.576,22.5,0.0,0.02,0.15686274509803932,0.019319227230910768,0.15483870967741917
58.001,1.0,22.5,1.0,0.0,22.5,0.0,0.01,0.15686274509803932,0.007911683532658694,0.15483870967741917
58.501,1.0,22.5,1.0,0.0,22.5,0.0,0.01,0.15686274509803932,0.007911683532658694,0.15483870967741917
59.0,0.0,22.5,0.95,-0.048,22.5,0.0,0.0,0.15686274509803932,0.006991720331186752,0.15483870967741917
59.501,1.0,22.5,0.95,0.0,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
60.001,3.0,22.5,1.05,0.048,22.5,0.0,0.03,0.15686274509803932,0.008831646734130637,0.15483870967741917
60.501,0.0,22.5,0.95,-0.048,22.5,0.0,0.0,0.15686274509803932,0.006991720331186752,0.15483870967741917
61.001,1.0,22.5,0.95,0.048,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
61.501,1.0,22.5,1.0,-0.048,22.5,0.0,0.01,0.15686274509803932,0.007911683532658694,0.15483870967741917
62.001,2.0,22.5,1.0,0.048,22.5,0.0,0.02,0.15686274509803932,0.007911683532658694,0.15483870967741917
62.501,1.0,22.5,1.0,0.0,22.5,0.0,0.01,0.15686274509803932,0.007911683532658694,0.15483870967741917
63.001,0.0,22.5,0.95,0.0,22.5,0.0,0.0,0.15686274509803932,0.006991720331186752,0.15483870967741917
63.501,1.0,22.5,1.0,-0.048,22.5,0.0,0.01,0.15686274509803932,0.007911683532658694,0.15483870967741917
64.001,2.0,22.5,1.0,0.095,22.5,0.0,0.02,0.15686274509803932,0.007911683532658694,0.15483870967741917
64.501,0.0,22.5,1.0,-0.048,22.5,0.0,0.0,0.15686274509803932,0.007911683532658694,0.15483870967741917
65.001,1.0,22.5,1.0,0.0,22.5,0.0,0.01,0.15686274509803932,0.007911683532658694,0.15483870967741917
65.501,0.0,22.5,0.95,-0.048,22.5,0.0,0.0,0.15686274509803932,0.006991720331186752,0.15483870967741917
66.001,1.0,22.5,0.95,0.0,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
66.501,2.0,22.5,1.0,0.048,22.5,0.0,0.02,0.15686274509803932,0.007911683532658694,0.15483870967741917
67.001,0.0,22.5,0.95,0.0,22.5,0.0,0.0,0.15686274509803932,0.006991720331186752,0.15483870967741917
67.501,2.0,22.5,1.05,0.0,22.5,0.0,0.02,0.15686274509803932,0.008831646734130637,0.15483870967741917
68.001,0.0,22.5,0.95,-0.048,22.5,0.0,0.0,0.15686274509803932,0.006991720331186752,0.15483870967741917
68.501,1.0,22.5,0.95,0.0,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
69.001,1.0,22.5,0.95,0.048,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
69.501,1.0,22.5,1.0,0.0,22.5,0.0,0.01,0.15686274509803932,0.007911683532658694,0.15483870967741917
70.001,2.0,22.5,1.05,-0.048,22.5,0.0,0.02,0.15686274509803932,0.008831646734130637,0.15483870967741917
70.501,1.0,22.5,0.95,0.048,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
71.001,0.0,22.5,0.95,-0.048,22.5,0.0,0.0,0.15686274509803932,0.006991720331186752,0.15483870967741917
71.501,1.0,22.5,0.95,0.0,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
72.0,1.0,22.5,0.95,-0.048,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
72.5,1.0,22.5,0.9,0.0,22.5,0.0,0.01,0.15686274509803932,0.006071757129714812,0.15483870967741917
73.001,1.0,22.5,0.9,0.048,22.5,0.0,0.01,0.15686274509803932,0.006071757129714812,0.15483870967741917
73.501,1.0,22.5,0.95,0.0,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
74.001,1.0,22.5,0.95,-0.048,22.5,0.0,0.01,0.15686274509803932,0.006991720331186752,0.15483870967741917
74.501,1.0,22.5,0.9,0.048,22.5,0.0,0.01,0.15686274509803932,0.006071757129714812,0.15483870967741917
75.001,0.0,22.5,0.9,-0.048,22.5,0.0,0.0,0.15686274509803932,0.006071757129714812,0.15483870967741917
75.5,1.0,22.5,0.9,0.048,22.5,0.0,0.01,0.15686274509803932,0.006071757129714812,0.15483870967741917
76.001,0.0,22.5,0.9,-0.048,22.5,0.0,0.0,0.15686274509803932,0.006071757129714812,0.15483870967741917
76.501,1.0,22.5,0.9,-0.048,22.5,0.0,0.01,0.15686274509803932,0.006071757129714812,0.15483870967741917
77.001,2.0,22.5,0.9,0.095,22.5,0.0,0.02,0.15686274509803932,0.006071757129714812,0.15483870967741917
77.501,0.0,22.5,0.9,-0.095,22.5,0.0,0.0,0.15686274509803932,0.006071757129714812,0.15483870967741917
78.001,1.0,22.5,0.86,0.048,22.5,0.0,0.01,0.15686274509803932,0.005335786568537259,0.15483870967741917
78.501,1.0,22.5,0.9,0.0,22.5,0.0,0.01,0.15686274509803932,0.006071757129714812,0.15483870967741917
79.001,1.0,22.5,0.9,0.0,22.5,0.0,0.01,0.15686274509803932,0.006071757129714812,0.15483870967741917
79.501,1.0,22.5,0.9,0.0,22.5,0.0,0.01,0.15686274509803932,0.006071757129714812,0.15483870967741917
80.001,0.0,22.5,0.86,-0.095,22.5,0.0,0.0,0.15686274509803932,0.005335786568537259,0.15483870967741917
80.5,1.0,22.5,0.81,0.0,22.5,0.0,0.01,0.15686274509803932,0.004415823367065319,0.15483870967741917
81.001,1.0,22.5,0.81,0.048,22.5,0.0,0.01,0.15686274509803932,0.004415823367065319,0.15483870967741917
81.501,2.0,22.5,0.9,0.048,22.5,0.0,0.02,0.15686274509803932,0.006071757129714812,0.15483870967741917
82.0,1.0,22.5,0.9,0.0,22.5,0.0,0.01,0.15686274509803932,0.006071757129714812,0.15483870967741917
82.501,0.0,22.5,0.86,-0.048,22.5,0.0,0.0,0.15686274509803932,0.005335786568537259,0.15483870967741917
83.001,1.0,22.5,0.86,0.0,22.5,0.0,0.01,0.15686274509803932,0.005335786568537259,0.15483870967741917
83.501,0.0,22.5,0.81,-0.048,22.5,0.0,0.0,0.15686274509803932,0.004415823367065319,0.15483870967741917
84.001,2.0,22.5,0.86,0.048,22.5,0.0,0.02,0.15686274509803932,0.005335786568537259,0.15483870967741917
84.5,0.0,22.5,0.81,-0.048,22.5,0.0,0.0,0.15686274509803932,0.004415823367065319,0.15483870967741917
85.0,1.0,22.5,0.81,0.048,22.5,0.0,0.01,0.15686274509803932,0.004415823367065319,0.15483870967741917
85.5,0.0,22.5,0.81,-0.048,22.5,0.0,0.0,0.15686274509803932,0.004415823367065319,0.15483870967741917
86.0,1.0,22.5,0.81,0.048,22.5,0.0,0.01,0.15686274509803932,0.004415823367065319,0.15483870967741917
86.5,1.0,22.5,0.86,0.0,22.5,0.0,0.01,0.15686274509803932,0.005335786568537259,0.15483870967741917
87.0,1.0,22.5,0.86,-0.048,22.5,0.0,0.01,0.15686274509803932,0.005335786568537259,0.15483870967741917
87.501,0.0,22.5,0.76,0.0,22.5,0.0,0.0,0.15686274509803932,0.003495860165593377,0.15483870967741917
88.001,2.0,22.5,0.86,0.048,22.5,0.0,0.02,0.15686274509803932,0.005335786568537259,0.15483870967741917
88.501,0.0,22.5,0.81,-0.048,22.5,0.0,0.0,0.15686274509803932,0.004415823367065319,0.15483870967741917
89.001,0.0,22.5,0.76,-0.048,22.5,0.0,0.0,0.15686274509803932,0.003495860165593377,0.15483870967741917
89.501,1.0,22.5,0.76,0.0,22.5,0.0,0.01,0.15686274509803932,0.003495860165593377,0.15483870967741917
90.001,2.0,22.5,0.81,0.095,22.5,0.0,0.02,0.15686274509803932,0.004415823367065319,0.15483870967741917
0.501,32.1,22.4,32.1,0.0,22.4,0.0,0.321,0.13725490196078413,0.5801287948482061,0.13333333333333283
1.001,5.0,22.4,18.55,-13.55,22.4,0.0,0.05,0.13725490196078413,0.33081876724931003,0.13333333333333283
1.501,3.0,22.4,13.37,-9.7,22.4,0.0,0.03,0.13725490196078413,0.2355105795768169,0.13333333333333283
2.001,1.0,22.4,10.28,-7.775,22.4,0.0,0.01,0.13725490196078413,0.17865685372585094,0.13333333333333283
2.501,0.0,22.4,8.22,-6.42,22.4,0.0,0.0,0.13725490196078413,0.140754369825207,0.13333333333333283
3.001,1.0,22.4,7.02,-5.183,22.4,0.0,0.01,0.13725490196078413,0.1186752529898804,0.13333333333333283
3.501,1.0,22.4,6.16,-4.443,22.4,0.0,0.01,0.13725490196078413,0.10285188592456301,0.13333333333333283
4.001,1.0,22.4,5.51,-3.888,22.4,0.0,0.01,0.13725490196078413,0.09089236430542777,0.13333333333333283
4.501,0.0,22.4,4.9,-3.567,22.4,0.0,0.0,0.13725490196078413,0.0796688132474701,0.13333333333333283
5.001,1.0,22.4,4.51,-3.11,22.4,0.0,0.01,0.13725490196078413,0.07249310027598896,0.13333333333333283
5.501,1.0,22.4,4.19,-2.827,22.4,0.0,0.01,0.13725490196078413,0.06660533578656855,0.13333333333333283
6.001,2.0,22.4,4.01,-2.508,22.4,0.0,0.02,0.13725490196078413,0.06329346826126955,0.13333333333333283
6.501,0.0,22.4,3.7,-2.469,22.4,0.0,0.0,0.13725490196078413,0.057589696412143516,0.13333333333333283
7.001,1.0,22.4,3.51,-2.221,22.4,0.0,0.01,0.13725490196078413,0.054093836246550134,0.13333333333333283
7.501,1.0,22.4,3.34,-2.073,22.4,0.0,0.01,0.13725490196078413,0.05096596136154554,0.13333333333333283
8.001,1.0,22.4,3.19,-1.944,22.4,0.0,0.01,0.13725490196078413,0.048206071757129716,0.13333333333333283
8.501,1.0,22.4,3.06,-1.829,22.4,0.0,0.01,0.13725490196078413,0.04581416743330267,0.13333333333333283
9.001,1.0,22.4,2.95,-1.728,22.4,0.0,0.01,0.13725490196078413,0.0437902483900644,0.13333333333333283
9.501,0.0,22.4,2.79,-1.689,22.4,0.0,0.0,0.13725490196078413,0.04084636614535419,0.13333333333333283
10.001,1.0,22.4,2.7,-1.555,22.4,0.0,0.01,0.13725490196078413,0.0391904323827047,0.13333333333333283
10.501,2.0,22.4,2.67,-1.433,22.4,0.0,0.02,0.13725490196078413,0.03863845446182153,0.13333333333333283
11.001,0.0,22.4,1.14,-0.238,22.4,0.0,0.0,0.13725490196078413,0.010487580496780127,0.13333333333333283
11.501,1.0,22.4,0.95,-0.095,22.4,0.0,0.01,0.13725490196078413,0.006991720331186752,0.13333333333333283
12.001,1.0,22.4,0.86,0.0,22.4,0.0,0.01,0.13725490196078413,0.005335786568537259,0.13333333333333283
