timestamp,mean_CPU_usage_rate
1/2/2017 10:20,0.10898216
1/2/2017 10:25,0.14822149
1/2/2017 10:30,0.20708014
1/2/2017 10:35,0.17049428
1/2/2017 10:40,0.16315158
1/2/2017 10:45,0.16593773
1/2/2017 10:50,0.1944526
1/2/2017 10:55,0.31485786
1/2/2017 11:00,0.45624024
1/2/2017 11:05,0.45915281
1/2/2017 11:10,0.45222317
1/2/2017 11:15,0.454393668
1/2/2017 11:20,0.4566
1/2/2017 11:25,0.447865705
1/2/2017 11:30,0.461446903
1/2/2017 11:35,0.45127699
1/2/2017 11:40,0.45767813
1/2/2017 11:45,0.45439923
1/2/2017 11:50,0.4464179
1/2/2017 11:55,0.45284243
1/2/2017 12:00,0.44002873
1/2/2017 12:05,0.43375545
1/2/2017 12:10,0.436349305
1/2/2017 12:15,0.44105644
1/2/2017 12:20,0.44105486
1/2/2017 12:25,0.44028998
1/2/2017 12:30,0.4384222
1/2/2017 12:35,0.43097485
1/2/2017 12:40,0.43292343
1/2/2017 12:45,0.42714883
1/2/2017 12:50,0.42413837
1/2/2017 12:55,0.42833926
1/2/2017 13:00,0.4261131
1/2/2017 13:05,0.42627461
1/2/2017 13:10,0.430109323
1/2/2017 13:15,0.431601158
1/2/2017 13:20,0.324588876
1/2/2017 13:25,0.16394675
1/2/2017 13:30,0.162998405
1/2/2017 13:35,0.16460296
1/2/2017 13:40,0.33518439
1/2/2017 13:45,0.255171525
1/2/2017 13:50,0.20695803
1/2/2017 13:55,0.244862608
1/2/2017 14:00,0.124599862
1/2/2017 14:05,0.100176796
1/2/2017 14:10,0.17889627
1/2/2017 14:15,0.297045873
1/2/2017 14:20,0.453161605
1/2/2017 14:25,0.367337252
1/2/2017 14:30,0.44264717
1/2/2017 14:35,0.423111672
1/2/2017 14:40,0.363047227
1/2/2017 14:45,0.36147672
1/2/2017 14:50,0.4499258
1/2/2017 14:55,0.4499908
1/2/2017 15:00,0.4539733
1/2/2017 15:05,0.386611921
1/2/2017 15:10,0.373085593
1/2/2017 15:15,0.428550727
1/2/2017 15:20,0.43713371
1/2/2017 15:25,0.43423271
1/2/2017 15:30,0.43061571
1/2/2017 15:35,0.349156278
1/2/2017 15:40,0.43481976
1/2/2017 15:45,0.42140994
1/2/2017 15:50,0.35833942
1/2/2017 15:55,0.41859099
1/2/2017 16:00,0.33110362
1/2/2017 16:05,0.40091334
1/2/2017 16:10,0.347384713
1/2/2017 16:15,0.33077866
1/2/2017 16:20,0.4054549
1/2/2017 16:25,0.4058728
1/2/2017 16:30,0.39165144
1/2/2017 16:35,0.37584085
